date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:31:26	505/505	---M--	200	added ('OK')	image/png	etag:%2260d98d50-1f9%22	https://promo-theme.com/novo/wp-content/plugins/js_composer/assets/images/icons/mail.png	C:/xampp/htdocs/sholoShoot/promo-theme.com/novo/wp-content/plugins/js_composer/assets/images/icons/mail.png	(from https://promo-theme.com/novo/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.6.0)
22:31:27	756/756	---M--	200	added ('OK')	image/png	etag:%2260d98d50-2f4%22	https://promo-theme.com/novo/wp-content/plugins/js_composer/assets/images/icons/plus-shield.png	C:/xampp/htdocs/sholoShoot/promo-theme.com/novo/wp-content/plugins/js_composer/assets/images/icons/plus-shield.png	(from https://promo-theme.com/novo/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.6.0)
22:31:27	657/657	---M--	200	added ('OK')	image/png	etag:%2260d98d50-291%22	https://promo-theme.com/novo/wp-content/plugins/js_composer/assets/images/icons/video.png	C:/xampp/htdocs/sholoShoot/promo-theme.com/novo/wp-content/plugins/js_composer/assets/images/icons/video.png	(from https://promo-theme.com/novo/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.6.0)
22:31:28	223/223	---M--	200	added ('OK')	image/png	etag:%2260d98d50-df%22	https://promo-theme.com/novo/wp-content/plugins/js_composer/assets/images/toggle_open.png	C:/xampp/htdocs/sholoShoot/promo-theme.com/novo/wp-content/plugins/js_composer/assets/images/toggle_open.png	(from https://promo-theme.com/novo/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.6.0)
22:31:28	168/168	---M--	200	added ('OK')	image/png	etag:%2260d98d50-a8%22	https://promo-theme.com/novo/wp-content/plugins/js_composer/assets/images/toggle_close.png	C:/xampp/htdocs/sholoShoot/promo-theme.com/novo/wp-content/plugins/js_composer/assets/images/toggle_close.png	(from https://promo-theme.com/novo/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.6.0)
22:31:29	198/198	---M--	200	added ('OK')	image/png	etag:%2260d98d50-c6%22	https://promo-theme.com/novo/wp-content/plugins/js_composer/assets/images/flickr.png	C:/xampp/htdocs/sholoShoot/promo-theme.com/novo/wp-content/plugins/js_composer/assets/images/flickr.png	(from https://promo-theme.com/novo/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.6.0)
22:31:29	673/673	---M--	200	added ('OK')	image/gif	etag:%2260d98d50-2a1%22	https://promo-theme.com/novo/wp-content/plugins/js_composer/assets/images/spinner.gif	C:/xampp/htdocs/sholoShoot/promo-theme.com/novo/wp-content/plugins/js_composer/assets/images/spinner.gif	(from https://promo-theme.com/novo/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.6.0)
22:31:29	265/265	---M--	200	added ('OK')	image/png	etag:%2260d98d50-109%22	https://promo-theme.com/novo/wp-content/plugins/js_composer/assets/vc/remove.png	C:/xampp/htdocs/sholoShoot/promo-theme.com/novo/wp-content/plugins/js_composer/assets/vc/remove.png	(from https://promo-theme.com/novo/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.6.0)
22:31:30	1378/1378	---M--	200	added ('OK')	image/png	etag:%225d724126-562%22	https://promo-theme.com/novo/wp-content/themes/novo/images/select.png	C:/xampp/htdocs/sholoShoot/promo-theme.com/novo/wp-content/themes/novo/images/select.png	(from https://promo-theme.com/novo/wp-content/themes/novo/css/woocommerce.css?ver=5.7.10)
22:31:30	850/850	---M--	200	added ('OK')	image/png	etag:%225d724126-352%22	https://promo-theme.com/novo/wp-content/themes/novo/images/calendar2.png	C:/xampp/htdocs/sholoShoot/promo-theme.com/novo/wp-content/themes/novo/images/calendar2.png	(from https://promo-theme.com/novo/wp-content/themes/novo/css/woocommerce.css?ver=5.7.10)
22:31:31	1405/1405	---M--	200	added ('OK')	image/png	etag:%225d724126-57d%22	https://promo-theme.com/novo/wp-content/themes/novo/images/select-light.png	C:/xampp/htdocs/sholoShoot/promo-theme.com/novo/wp-content/themes/novo/images/select-light.png	(from https://promo-theme.com/novo/wp-content/themes/novo/css/woocommerce.css?ver=5.7.10)
22:31:31	1218/1218	---M--	200	added ('OK')	image/png	etag:%225d724126-4c2%22	https://promo-theme.com/novo/wp-content/themes/novo/images/footer-decor.png	C:/xampp/htdocs/sholoShoot/promo-theme.com/novo/wp-content/themes/novo/images/footer-decor.png	(from https://promo-theme.com/novo/wp-content/themes/novo/css/style.css?ver=5.7.10)
22:31:32	962/962	---M--	200	added ('OK')	image/png	etag:%2261497d79-3c2%22	https://promo-theme.com/novo/wp-content/plugins/pt-novo-shortcodes/assets/imgs/square-bg-ligth.png	C:/xampp/htdocs/sholoShoot/promo-theme.com/novo/wp-content/plugins/pt-novo-shortcodes/assets/imgs/square-bg-ligth.png	(from https://promo-theme.com/novo/wp-content/plugins/pt-novo-shortcodes/assets/css/pt-addons.css?ver=5.7.10)
22:31:33	956/956	---M--	200	added ('OK')	image/png	etag:%2261497d79-3bc%22	https://promo-theme.com/novo/wp-content/plugins/pt-novo-shortcodes/assets/imgs/square-bg-dark.png	C:/xampp/htdocs/sholoShoot/promo-theme.com/novo/wp-content/plugins/pt-novo-shortcodes/assets/imgs/square-bg-dark.png	(from https://promo-theme.com/novo/wp-content/plugins/pt-novo-shortcodes/assets/css/pt-addons.css?ver=5.7.10)
22:31:33	8512/8512	---M--	200	added ('OK')	image/png	etag:%2261497d79-2140%22	https://promo-theme.com/novo/wp-content/plugins/pt-novo-shortcodes/assets/imgs/decor1.png	C:/xampp/htdocs/sholoShoot/promo-theme.com/novo/wp-content/plugins/pt-novo-shortcodes/assets/imgs/decor1.png	(from https://promo-theme.com/novo/wp-content/plugins/pt-novo-shortcodes/assets/css/pt-addons.css?ver=5.7.10)
22:31:33	3688/3688	---M--	200	added ('OK')	image/png	etag:%2261497d79-e68%22	https://promo-theme.com/novo/wp-content/plugins/pt-novo-shortcodes/assets/imgs/decor2.png	C:/xampp/htdocs/sholoShoot/promo-theme.com/novo/wp-content/plugins/pt-novo-shortcodes/assets/imgs/decor2.png	(from https://promo-theme.com/novo/wp-content/plugins/pt-novo-shortcodes/assets/css/pt-addons.css?ver=5.7.10)
22:31:33	3923/3923	---M--	200	added ('OK')	image/png	etag:%2261497d79-f53%22	https://promo-theme.com/novo/wp-content/plugins/pt-novo-shortcodes/assets/imgs/decor3.png	C:/xampp/htdocs/sholoShoot/promo-theme.com/novo/wp-content/plugins/pt-novo-shortcodes/assets/imgs/decor3.png	(from https://promo-theme.com/novo/wp-content/plugins/pt-novo-shortcodes/assets/css/pt-addons.css?ver=5.7.10)
22:31:34	7554/7554	---M--	200	added ('OK')	image/png	etag:%2261497d79-1d82%22	https://promo-theme.com/novo/wp-content/plugins/pt-novo-shortcodes/assets/imgs/decor4.png	C:/xampp/htdocs/sholoShoot/promo-theme.com/novo/wp-content/plugins/pt-novo-shortcodes/assets/imgs/decor4.png	(from https://promo-theme.com/novo/wp-content/plugins/pt-novo-shortcodes/assets/css/pt-addons.css?ver=5.7.10)
22:31:34	19908/19908	---M--	200	added ('OK')	image/png	etag:%2261497d79-4dc4%22	https://promo-theme.com/novo/wp-content/plugins/pt-novo-shortcodes/assets/imgs/decor5.png	C:/xampp/htdocs/sholoShoot/promo-theme.com/novo/wp-content/plugins/pt-novo-shortcodes/assets/imgs/decor5.png	(from https://promo-theme.com/novo/wp-content/plugins/pt-novo-shortcodes/assets/css/pt-addons.css?ver=5.7.10)
22:31:35	23368/23368	---M--	200	added ('OK')	image/png	etag:%2261497d79-5b48%22	https://promo-theme.com/novo/wp-content/plugins/pt-novo-shortcodes/assets/imgs/decor6.png	C:/xampp/htdocs/sholoShoot/promo-theme.com/novo/wp-content/plugins/pt-novo-shortcodes/assets/imgs/decor6.png	(from https://promo-theme.com/novo/wp-content/plugins/pt-novo-shortcodes/assets/css/pt-addons.css?ver=5.7.10)
